annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
0.0001853,0.0001,1.0,1.0,0.0,0.0,0.0,0.000185318,0.000185318,0.0,7078.137,0.26,1.0,0.13,0.16
0.0003193,0.0001,1.0,1.0,0.0,0.0,0.0,0.000319344,0.000319344,0.0,7178.137,0.26,1.0,0.13,0.16
2.387e-07,0.0001,1.0,1.0,0.0,0.0,0.0,2.38659e-07,2.38659e-07,0.0,6578.137,0.26,1.0,0.16,0.18
1.516e-06,0.0001,1.0,1.0,0.0,0.0,0.0,1.5155e-06,1.5155e-06,0.0,6678.137,0.26,1.0,0.16,0.18
5.651e-06,0.0001,1.0,1.0,0.0,0.0,0.0,5.65072e-06,5.65072e-06,0.0,6778.137,0.26,1.0,0.16,0.18
1.957e-05,0.0001,1.0,1.0,0.0,0.0,0.0,1.95738e-05,1.95738e-05,0.0,6878.137,0.26,1.0,0.16,0.18
4.902e-05,0.0001,1.0,1.0,0.0,0.0,0.0,4.90234e-05,4.90234e-05,0.0,6978.137,0.26,1.0,0.16,0.18
0.0001177,0.0001,1.0,1.0,0.0,0.0,0.0,0.000117692,0.000117692,0.0,7078.137,0.26,1.0,0.16,0.18
0.0002054,0.0001,1.0,1.0,0.0,0.0,0.0,0.00020537,0.00020537,0.0,7178.137,0.26,1.0,0.16,0.18
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6578.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6678.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6778.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6878.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6978.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7078.137,0.26,1.0,0.18,0.21
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7178.137,0.26,1.0,0.18,0.21
2.699e-07,0.0001,1.0,1.0,0.0,0.0,0.0,2.69899e-07,2.69899e-07,0.0,6578.137,0.26,1.0,0.21,0.24
7.971e-07,0.0001,1.0,1.0,0.0,0.0,0.0,7.97109e-07,7.97109e-07,0.0,6678.137,0.26,1.0,0.21,0.24
5.263e-06,0.0001,1.0,1.0,0.0,0.0,0.0,5.26253e-06,5.26253e-06,0.0,6778.137,0.26,1.0,0.21,0.24
2.261e-05,0.0001,1.0,1.0,0.0,0.0,0.0,2.26136e-05,2.26136e-05,0.0,6878.137,0.26,1.0,0.21,0.24
4.669e-05,0.0001,1.0,1.0,0.0,0.0,0.0,4.66902e-05,4.66902e-05,0.0,6978.137,0.26,1.0,0.21,0.24
7.383e-05,0.0001,1.0,1.0,0.0,0.0,0.0,7.38277e-05,7.38277e-05,0.0,7078.137,0.26,1.0,0.21,0.24
8.979e-05,0.0001,1.0,1.0,0.0,0.0,0.0,8.97863e-05,8.97863e-05,0.0,7178.137,0.26,1.0,0.21,0.24
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6578.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6678.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6778.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6878.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6978.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7078.137,0.26,1.0,0.24,0.27
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7178.137,0.26,1.0,0.24,0.27
7.553e-08,0.0001,1.0,1.0,0.0,0.0,0.0,7.55308e-08,7.55308e-08,0.0,6578.137,0.26,1.0,0.27,0.3
2.507e-07,0.0001,1.0,1.0,0.0,0.0,0.0,2.50656e-07,2.50656e-07,0.0,6678.137,0.26,1.0,0.27,0.3
1.431e-06,0.0001,1.0,1.0,0.0,0.0,0.0,1.43054e-06,1.43054e-06,0.0,6778.137,0.26,1.0,0.27,0.3
5.729e-06,0.0001,1.0,1.0,0.0,0.0,0.0,5.72902e-06,5.72902e-06,0.0,6878.137,0.26,1.0,0.27,0.3
1.353e-05,0.0001,1.0,1.0,0.0,0.0,0.0,1.3533e-05,1.3533e-05,0.0,6978.137,0.26,1.0,0.27,0.3
1.895e-05,0.0001,1.0,1.0,0.0,0.0,0.0,1.89524e-05,1.89524e-05,0.0,7078.137,0.26,1.0,0.27,0.3
2.952e-05,0.0001,1.0,1.0,0.0,0.0,0.0,2.95171e-05,2.95171e-05,0.0,7178.137,0.26,1.0,0.27,0.3
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6578.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6678.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6778.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6878.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6978.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7078.137,0.26,1.0,0.3,0.33
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7178.137,0.26,1.0,0.3,0.33
