annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8178.137,0.26,1.0,0.29,0.3
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8278.136999999999,0.26,1.0,0.29,0.3
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8378.136999999999,0.26,1.0,0.29,0.3
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6578.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6678.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6778.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6878.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6978.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7078.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7178.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7278.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7378.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7478.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7578.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7678.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7778.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7878.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7978.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8078.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8178.137,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8278.136999999999,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8378.136999999999,0.26,1.0,0.3,0.31
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6578.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6678.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6778.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6878.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,6978.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7078.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7178.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7278.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7378.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7478.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7578.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7678.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7778.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7878.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,7978.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8078.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8178.137,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8278.136999999999,0.26,1.0,0.31,0.32
0.0,0.0001,,,,0.0,0.0,0.0,0.0,0.0,8378.136999999999,0.26,1.0,0.31,0.32
